,module,trial,timestamp,x,y
67,identification,0,2405,671,767
68,identification,0,2455,1679,1794
69,identification,0,2490,1265,1403
70,identification,0,2522,1069,2062
71,identification,0,2555,3219,31
72,identification,0,2589,177,2115
73,identification,0,2623,1049,880
74,identification,0,2656,3210,664
75,identification,0,2689,2145,1081
76,identification,0,2738,246,1376
77,identification,0,2773,779,990
78,identification,0,2806,750,1151
79,identification,0,2856,2980,2100
80,identification,0,2889,2463,1245
81,identification,0,2922,437,2007
82,identification,0,2956,32,497
83,identification,0,2990,2772,1957
84,identification,0,3024,4,1893
85,identification,0,3056,457,320
86,identification,0,3089,1677,235
87,identification,0,3139,2769,678
88,identification,0,3173,2868,1521
89,identification,0,3208,1484,1411
90,identification,0,3256,340,1643
91,identification,0,3289,1045,577
92,identification,0,3323,805,202
93,identification,0,3356,299,1045
94,identification,0,3390,219,868
95,identification,0,3423,2650,1596
96,identification,0,3457,3174,618
97,identification,0,3490,2539,939
98,identification,0,3540,3289,600
99,identification,0,3573,2796,391
100,identification,0,3623,3303,756
101,identification,0,3656,2006,2053
102,identification,0,3690,3305,1250
103,identification,0,3724,2644,402
104,identification,0,3757,3676,508
105,identification,0,3790,1243,2122
106,identification,0,3823,362,314
107,identification,0,3857,2437,346
108,identification,0,3890,1725,1597
109,identification,0,3940,70,802
110,identification,0,3973,3185,617
111,identification,0,4024,3289,1484
112,identification,0,4057,2665,348
113,identification,0,4090,2968,1812
114,identification,0,4124,1792,121
115,identification,0,4158,1701,982
116,identification,0,4191,1785,1613
117,identification,0,4224,1094,1760
118,identification,0,4257,2168,572
119,identification,0,4307,622,781
120,identification,0,4342,2812,1538
121,identification,0,4375,51,1138
122,identification,0,4424,829,391
123,identification,0,4457,2573,226
124,identification,0,4491,2740,363
125,identification,0,4525,456,197
126,identification,0,4558,3381,1802
127,identification,0,4591,3014,771
128,identification,0,4625,1800,1819
129,identification,0,4658,2937,1650
130,identification,1,0,237,881
131,identification,1,0,1792,1311
132,identification,1,24,890,801
133,identification,1,57,958,2135
134,identification,1,108,1202,700
135,identification,1,140,3683,699
136,identification,1,191,3251,1957
137,identification,1,223,1896,223
138,identification,1,257,2853,713
139,identification,1,290,1467,384
140,identification,1,325,1485,1889
141,identification,1,357,3110,1672
142,identification,1,391,175,1559
143,identification,1,424,2712,594
144,identification,1,458,3117,203
145,identification,1,508,1183,606
146,identification,1,541,687,297
147,identification,1,591,2542,1513
148,identification,1,624,1448,1262
149,identification,1,658,2656,888
150,identification,1,691,257,1241
151,identification,1,725,1234,1903
152,identification,1,758,63,17
153,identification,1,791,687,272
154,identification,1,825,1451,1534
155,identification,1,874,3274,308
156,identification,1,908,3083,1579
157,identification,1,958,2596,399
158,identification,1,991,1594,1346
159,identification,1,1024,2704,944
160,identification,1,1058,2235,1699
161,identification,1,1092,3632,1601
162,identification,1,1125,2344,1070
163,identification,1,1158,191,955
164,identification,1,1192,3392,822
165,identification,1,1225,2455,1311
166,identification,1,1275,3199,84
167,identification,1,1308,2921,2118
168,identification,1,1359,3058,1375
169,identification,1,1392,1004,808
170,identification,1,1425,464,1721
171,identification,1,1458,3358,1264
172,identification,1,1492,3455,1630
173,identification,1,1525,1813,676
174,identification,1,1558,3254,1809
175,identification,1,1592,2227,1418
176,identification,1,1641,2955,1389
177,identification,1,1675,1494,642
178,identification,1,1708,3120,887
179,identification,1,1759,3063,791
180,identification,1,1792,1050,1244
181,identification,1,1826,697,2048
182,identification,1,1859,3338,241
183,identification,1,1892,1,1603
184,identification,1,1926,2568,828
185,identification,1,1958,2098,834
186,identification,1,1992,454,1123
187,identification,1,2042,1713,1185
188,identification,1,2075,1397,559
189,identification,1,2127,2003,1141
190,identification,1,2159,3582,1952
191,identification,1,2192,233,165
192,identification,1,2226,710,898
193,identification,1,2259,2799,1387
194,identification,1,2293,3159,1903
195,identification,1,2326,3739,1336
196,identification,1,2359,1270,247
197,identification,1,2393,951,1272
198,identification,1,2443,1853,324
199,identification,1,2476,3690,1371
200,identification,1,2527,2298,144
201,identification,1,2559,2102,1021
202,identification,1,2593,854,311
203,identification,1,2626,1410,1538
204,identification,1,2660,631,1045
205,identification,1,2693,3743,800
206,identification,1,2727,329,1380
207,identification,1,2760,3518,348
208,identification,1,2793,3137,1088
209,identification,1,2844,883,854
210,identification,1,2876,1964,1770
211,identification,1,2927,1208,1019
212,identification,1,2960,3744,1404
213,identification,1,2993,3352,1374
214,identification,1,3027,2365,1576
215,identification,1,3060,794,402
216,identification,1,3093,3495,4
217,identification,1,3127,1148,1822
218,identification,1,3160,3382,659
219,identification,1,3210,2609,153
220,identification,1,3243,1694,314
221,identification,1,3293,1112,673
222,identification,1,3327,1814,1774
223,identification,1,3360,3126,1892
224,identification,1,3393,170,2129
225,identification,1,3427,3565,1663
226,identification,1,3460,1258,1989
227,identification,1,3494,3543,1762
228,identification,1,3527,186,2020
229,identification,1,3561,1026,137
230,identification,1,3610,2996,299
231,identification,1,3645,3721,1600
232,identification,1,3696,1175,39
233,identification,1,3727,2297,256
234,identification,1,3761,2551,193
235,identification,1,3794,1353,445
236,identification,1,3828,3036,2003
237,identification,1,3861,3116,802
238,identification,1,3894,1192,1943
239,identification,1,3960,2864,426
240,identification,1,4011,3242,2100
241,identification,1,4044,742,1177
242,identification,1,4095,2718,1665
243,identification,1,4128,136,899
244,identification,1,4162,1201,1818
245,identification,1,4194,1948,2062
246,identification,1,4228,1757,401
247,identification,1,4295,2928,1687
248,identification,1,4328,1410,613
249,identification,1,4378,2995,72
250,identification,1,4411,3160,1735
251,identification,1,4461,2901,789
252,identification,1,4494,2561,199
253,identification,1,4528,2663,782
254,identification,2,0,1931,1423
255,identification,2,0,1795,2049
256,identification,2,28,3224,1397
257,identification,2,61,2592,1352
258,identification,2,94,738,590
259,identification,2,128,2959,847
260,identification,2,178,148,51
261,identification,2,227,491,1
262,identification,2,260,2287,2002
263,identification,2,294,836,608
264,identification,2,328,832,1874
265,identification,2,361,1876,147
266,identification,2,395,2992,2037
267,identification,2,428,2290,261
268,identification,2,462,207,1527
269,identification,2,495,3664,1401
270,identification,2,528,2233,188
271,identification,2,578,345,42
272,identification,2,628,3779,208
273,identification,2,662,864,1091
274,identification,2,695,2575,1137
275,identification,2,728,455,471
276,identification,2,761,1416,1455
277,identification,2,796,1899,1768
278,identification,2,829,124,806
279,identification,2,862,2848,869
280,identification,2,912,1664,649
281,identification,2,945,2466,1801
282,identification,2,978,1620,1084
283,identification,2,1028,3486,1160
284,identification,2,1062,675,1722
285,identification,2,1095,835,393
286,identification,2,1129,843,1162
287,identification,2,1163,33,1936
288,identification,2,1196,740,1225
289,identification,2,1229,545,965
290,identification,2,1262,882,979
291,identification,2,1296,1205,1351
292,identification,2,1345,2959,1907
293,identification,2,1395,3480,1492
294,identification,2,1429,2788,1642
295,identification,2,1462,2499,1305
296,identification,2,1496,2557,585
297,identification,2,1529,3775,1082
298,identification,2,1562,12,1287
299,identification,2,1595,3288,1644
300,identification,2,1629,3709,2103
301,identification,2,1662,2955,1809
302,identification,2,1713,1992,1268
303,identification,2,1746,1253,794
304,identification,2,1798,1810,1445
305,identification,2,1829,1178,1810
306,identification,2,1863,464,1534
307,identification,2,1896,3160,1186
308,identification,2,1930,1507,1707
309,identification,2,1962,2843,292
310,identification,2,1996,1431,1555
311,identification,2,2030,2900,2084
312,identification,2,2063,556,623
313,identification,2,2113,2459,2145
314,identification,2,2146,947,1389
315,identification,2,2197,169,1802
316,identification,2,2230,2015,1709
317,identification,2,2263,1943,1647
318,identification,2,2296,3813,1700
319,identification,2,2330,2286,1784
320,identification,2,2363,1779,1333
321,identification,2,2397,3207,976
322,identification,2,2430,2567,1068
323,identification,2,2463,1478,369
324,identification,2,2513,938,106
325,identification,2,2563,1141,112
326,identification,2,2597,3540,369
327,identification,2,2630,1047,1891
328,identification,2,2663,1874,942
329,identification,2,2697,1138,1325
330,identification,2,2730,797,718
331,identification,2,2764,3196,1812
332,identification,2,2797,544,1627
333,identification,2,2831,1911,76
334,identification,2,2864,1258,853
335,identification,2,2914,1930,1706
336,identification,2,2964,3294,1939
337,identification,2,2997,2118,328
338,identification,2,3030,129,252
339,identification,2,3063,3305,2129
340,identification,2,3097,3147,813
341,identification,2,3130,1434,1905
342,identification,2,3164,2392,1584
343,identification,2,3197,1238,1832
344,identification,2,3231,3202,819
345,identification,2,3280,2152,1805
346,identification,2,3314,1138,1696
347,identification,2,3366,2738,1955
348,identification,2,3431,2463,1903
349,identification,2,3465,2636,1079
350,identification,2,3499,3483,985
351,identification,2,3531,1652,19
352,identification,2,3565,263,237
353,identification,2,3598,488,165
354,identification,2,3631,2129,1290
355,identification,2,3681,81,2016
356,identification,2,3731,2174,284
357,identification,2,3764,3288,532
358,identification,2,3798,2799,1236
359,identification,2,3831,2367,1509
360,identification,2,3865,3663,536
361,identification,2,3898,3809,1779
362,identification,2,3932,3335,204
363,identification,2,3965,1811,381
364,identification,2,3999,2946,718
365,identification,2,4031,1266,873
366,identification,2,4081,3211,1874
367,identification,2,4132,2727,1106
368,identification,2,4165,1431,1812
369,identification,2,4198,2515,1059
370,identification,2,4231,107,2150
371,identification,2,4265,3157,1485
372,identification,2,4298,2636,635
373,identification,2,4331,655,1819
374,identification,2,4365,65,1718
375,identification,2,4399,362,685
376,identification,2,4448,1733,114
377,identification,2,4482,1022,1614
378,identification,2,4532,813,718
379,identification,2,4565,3297,1623
380,identification,2,4598,2664,1
381,identification,2,4632,3200,448
382,identification,2,4665,161,1275
383,identification,3,0,3752,1273
384,identification,3,0,394,2153
385,identification,3,31,1637,2068
386,identification,3,66,2090,1763
387,identification,3,98,636,2143
388,identification,3,132,2776,607
389,identification,3,165,745,1963
390,identification,3,199,1278,290
391,identification,3,248,12,569
392,identification,3,298,2727,701
393,identification,3,331,3311,580
394,identification,3,365,2800,11
395,identification,3,399,757,589
396,identification,3,432,609,2145
397,identification,3,465,2943,2150
398,identification,3,499,3331,1600
399,identification,3,532,3010,1398
400,identification,3,566,1354,321
401,identification,3,615,2185,1678
402,identification,3,648,2763,442
403,identification,3,699,1216,1723
404,identification,3,732,1120,1823
405,identification,3,765,3525,1026
406,identification,3,799,1169,2086
407,identification,3,833,1696,2035
408,identification,3,866,2557,1487
409,identification,3,899,1628,124
410,identification,3,932,676,1032
411,identification,3,966,3744,408
412,identification,3,1015,8,1473
413,identification,3,1066,1862,941
414,identification,3,1099,1675,1959
415,identification,3,1133,3475,465
416,identification,3,1166,1913,417
417,identification,3,1199,3225,448
418,identification,3,1233,1702,170
419,identification,3,1266,1941,216
420,identification,3,1300,1322,478
421,identification,3,1333,2071,1591
422,identification,3,1366,673,0
423,identification,3,1416,340,1711
424,identification,3,1466,2531,770
425,identification,3,1499,3500,847
426,identification,3,1533,691,40
427,identification,3,1566,1571,1404
428,identification,3,1600,1160,1431
429,identification,3,1633,3023,1352
430,identification,3,1667,1007,503
431,identification,3,1700,935,118
432,identification,3,1733,2372,882
433,identification,3,1767,967,1044
434,identification,3,1833,1250,738
435,identification,3,1867,609,218
436,identification,3,1900,555,232
437,identification,3,1934,3092,1276
438,identification,3,1967,1525,2114
439,identification,3,2000,3712,1838
440,identification,3,2034,3157,806
441,identification,3,2067,3,959
442,identification,3,2100,225,1205
443,identification,3,2134,2534,1872
444,identification,3,2167,328,2077
445,identification,3,2234,406,1680
446,identification,3,2267,181,1161
447,identification,3,2300,425,1522
448,identification,3,2334,3707,502
449,identification,3,2367,3817,1911
450,identification,3,2401,2483,1321
451,identification,3,2434,2351,486
452,identification,3,2467,1302,1112
453,identification,3,2501,1895,639
454,identification,3,2534,1469,70
455,identification,3,2584,3095,493
456,identification,3,2634,1698,1596
457,identification,3,2668,188,143
458,identification,3,2701,1893,1399
459,identification,3,2734,1338,741
460,identification,3,2768,52,237
461,identification,3,2801,1799,1423
462,identification,3,2835,1516,26
463,identification,3,2868,525,422
464,identification,3,2901,2181,666
465,identification,3,2934,3378,1775
466,identification,3,3002,736,466
467,identification,3,3034,3198,896
468,identification,3,3068,3484,630
469,identification,3,3101,1764,298
470,identification,3,3134,3141,1982
471,identification,3,3168,3384,916
472,identification,3,3201,764,612
473,identification,3,3236,2829,821
474,identification,3,3268,3200,1645
475,identification,3,3302,2174,1225
476,identification,3,3354,2535,1352
477,identification,3,3401,3279,24
478,identification,3,3435,3203,1992
479,identification,3,3468,2622,1235
480,identification,3,3501,656,818
481,identification,3,3536,2451,1043
482,identification,3,3568,2911,373
483,identification,3,3603,2678,1675
484,identification,3,3636,2761,1914
485,identification,3,3669,2804,1775
486,identification,3,3702,157,1221
487,identification,3,3752,3611,791
488,identification,3,3804,190,1013
489,identification,3,3835,2731,481
490,identification,3,3869,1295,991
491,identification,3,3902,3706,1332
492,identification,3,3935,3193,871
493,identification,3,3969,1856,1049
494,identification,3,4002,1327,1898
495,identification,3,4036,534,1942
496,identification,3,4070,979,238
497,identification,3,4102,4,1548
498,identification,3,4169,1802,675
499,identification,3,4202,3506,14
500,identification,3,4236,3222,1190
501,identification,3,4269,549,160
502,identification,3,4302,2469,1905
503,identification,3,4336,2681,898
504,identification,3,4370,3009,55
505,identification,3,4403,761,1583
506,identification,3,4436,3525,2082
507,identification,3,4470,2381,782
508,identification,3,4503,636,1991
509,identification,3,4569,2804,1459
510,identification,3,4603,2766,835
511,identification,3,4636,1921,1763
512,identification,3,4669,2322,2152
513,identification,4,0,3808,2014
514,identification,4,3,327,1302
515,identification,4,36,252,2019
516,identification,4,69,1430,457
517,identification,4,104,751,1997
518,identification,4,137,3103,1157
519,identification,4,170,2514,1626
520,identification,4,204,2305,1564
521,identification,4,237,975,719
522,identification,4,271,1076,214
523,identification,4,337,3675,1250
524,identification,4,370,3743,927
525,identification,4,403,2370,74
526,identification,4,437,804,43
527,identification,4,470,1917,1208
528,identification,4,503,3108,2062
529,identification,4,537,1400,2059
530,identification,4,570,2689,1183
531,identification,4,604,3556,2142
532,identification,4,638,337,510
533,identification,4,687,323,374
534,identification,4,738,1014,58
535,identification,4,773,2546,2090
536,identification,4,804,1315,500
537,identification,4,837,3080,384
538,identification,4,871,3278,1893
539,identification,4,904,1269,39
540,identification,4,938,3694,1235
541,identification,4,971,1165,1686
542,identification,4,1005,1330,57
543,identification,4,1038,634,1097
544,identification,4,1088,2752,228
545,identification,4,1138,2585,1974
546,identification,4,1171,3158,92
547,identification,4,1204,3049,760
548,identification,4,1238,1352,1705
549,identification,4,1271,2358,573
550,identification,4,1304,418,1242
551,identification,4,1338,1697,1931
552,identification,4,1371,3548,242
553,identification,4,1405,813,403
554,identification,4,1438,3605,2142
555,identification,4,1504,1215,38
556,identification,4,1538,3001,2121
557,identification,4,1571,2680,592
558,identification,4,1605,436,1784
559,identification,4,1638,1729,918
560,identification,4,1672,3321,1294
561,identification,4,1705,1871,1446
562,identification,4,1738,3182,961
563,identification,4,1772,888,1929
564,identification,4,1805,2829,156
565,identification,4,1839,3792,491
566,identification,4,1905,851,341
567,identification,4,1938,3623,767
568,identification,4,1972,1721,428
569,identification,4,2007,823,982
570,identification,4,2072,681,1685
571,identification,4,2105,2574,1521
572,identification,4,2139,430,495
573,identification,4,2172,1153,1893
574,identification,4,2205,1827,1691
575,identification,4,2255,2896,1710
576,identification,4,2305,598,2096
577,identification,4,2339,1460,1743
578,identification,4,2372,2431,1411
579,identification,4,2405,1829,1966
580,identification,4,2439,1436,1814
581,identification,4,2472,3116,933
582,identification,4,2506,2629,88
583,identification,4,2539,172,1055
584,identification,4,2572,392,37
585,identification,4,2606,948,349
586,identification,4,2639,3387,1624
587,identification,4,2672,240,680
588,identification,4,2707,3552,1298
589,identification,4,2739,2600,1477
590,identification,4,2772,3117,660
591,identification,4,2806,3057,2021
592,identification,4,2839,510,1020
593,identification,4,2873,3713,940
594,identification,4,2906,933,1623
595,identification,4,2940,320,330
596,identification,4,2973,3604,1667
597,identification,4,3023,874,823
598,identification,4,3073,686,1951
599,identification,4,3106,2125,1225
600,identification,4,3140,2984,621
601,identification,4,3173,3451,1074
602,identification,4,3206,3551,980
603,identification,4,3240,1464,1246
604,identification,4,3273,607,1950
605,identification,4,3306,316,1138
606,identification,4,3340,3471,959
607,identification,4,3374,338,25
608,identification,4,3407,106,619
609,identification,4,3473,1395,202
610,identification,4,3507,386,1228
611,identification,4,3540,2129,976
612,identification,4,3573,2151,1537
613,identification,4,3607,356,1382
614,identification,4,3640,88,1227
615,identification,4,3674,2332,1563
616,identification,4,3707,2848,1120
617,identification,4,3741,2091,1878
618,identification,4,3774,3310,1926
619,identification,4,3840,2219,2091
620,identification,4,3874,1656,650
621,identification,4,3907,871,431
622,identification,4,3940,2959,1903
623,identification,4,3974,2398,1460
624,identification,4,4007,2094,1320
625,identification,4,4041,1670,660
626,identification,4,4074,1595,150
627,identification,4,4108,450,769
628,identification,4,4141,1891,2073
629,identification,4,4174,1326,848
630,identification,4,4240,1610,907
631,identification,4,4274,3175,1305
632,identification,4,4307,3705,2057
633,identification,4,4341,2104,1591
634,identification,4,4374,3787,987
635,identification,4,4407,3386,1658
636,identification,4,4440,3416,1582
637,identification,4,4474,3241,1960
638,identification,4,4508,272,1678
639,identification,4,4541,2273,572
640,identification,4,4574,915,393
641,identification,4,4607,997,1669
642,identification,4,4641,2581,1187
643,identification,4,4674,2093,506
644,identification,5,0,1583,1564
645,identification,5,0,1278,369
646,identification,5,7,1513,724
647,identification,5,41,532,947
648,identification,5,74,1183,810
649,identification,5,107,2918,862
650,identification,5,141,1523,125
651,identification,5,174,3174,195
652,identification,5,208,2115,1462
653,identification,5,241,1348,221
654,identification,5,275,3548,1595
655,identification,5,308,906,1788
656,identification,5,341,3662,458
657,identification,5,407,1541,1483
658,identification,5,441,1378,1978
659,identification,5,474,675,919
660,identification,5,508,1994,1875
661,identification,5,541,2481,597
662,identification,5,574,149,1629
663,identification,5,608,3800,1157
664,identification,5,642,3785,929
665,identification,5,675,2380,1195
666,identification,5,708,3399,1454
667,identification,5,741,3010,1018
668,identification,5,774,89,55
669,identification,5,808,1938,187
670,identification,5,841,3276,605
671,identification,5,875,1499,1425
672,identification,5,908,929,1866
673,identification,5,942,3719,765
674,identification,5,975,3533,672
675,identification,5,1008,1457,1712
676,identification,5,1042,776,431
677,identification,5,1075,2031,592
678,identification,5,1109,2445,270
679,identification,5,1142,3120,1916
680,identification,5,1175,136,1939
681,identification,5,1208,1068,1946
682,identification,5,1242,2635,1920
683,identification,5,1275,2554,896
684,identification,5,1308,1166,1406
685,identification,5,1342,1639,1410
686,identification,5,1375,1328,265
687,identification,5,1409,2313,1956
688,identification,5,1442,3712,1552
689,identification,5,1475,1198,992
690,identification,5,1508,164,362
691,identification,5,1575,984,1378
692,identification,5,1608,715,758
693,identification,5,1642,1735,656
694,identification,5,1675,3022,1075
695,identification,5,1709,2238,622
696,identification,5,1744,1497,1683
697,identification,5,1809,2394,1684
698,identification,5,1844,1843,1322
699,identification,5,1876,1126,1050
700,identification,5,1910,2284,211
701,identification,5,1942,2164,359
702,identification,5,1976,1013,1472
703,identification,5,2009,244,110
704,identification,5,2042,904,177
705,identification,5,2076,617,1851
706,identification,5,2109,2597,239
707,identification,5,2143,2942,778
708,identification,5,2176,3829,662
709,identification,5,2210,80,610
710,identification,5,2243,2124,1920
711,identification,5,2276,825,1620
712,identification,5,2310,2020,849
713,identification,5,2342,2830,1174
714,identification,5,2376,1877,1106
715,identification,5,2409,2902,818
716,identification,5,2443,1269,1447
717,identification,5,2476,562,129
718,identification,5,2510,1172,1744
719,identification,5,2543,953,2157
720,identification,5,2576,3117,625
721,identification,5,2609,1406,590
722,identification,5,2643,1466,183
723,identification,5,2676,2627,2032
724,identification,5,2710,1472,201
725,identification,5,2743,685,419
726,identification,5,2776,1375,1550
727,identification,5,2810,1796,234
728,identification,5,2843,2949,1649
729,identification,5,2877,3674,2
730,identification,5,2910,1036,1474
731,identification,5,2943,1404,2003
732,identification,5,2977,2243,1363
733,identification,5,3011,632,2155
734,identification,5,3043,2830,1941
735,identification,5,3077,2299,34
736,identification,5,3110,3133,891
737,identification,5,3143,39,1599
738,identification,5,3177,3193,1473
739,identification,5,3210,956,154
740,identification,5,3243,1891,1597
741,identification,5,3277,1613,431
742,identification,5,3311,3434,62
743,identification,5,3344,3790,145
744,identification,5,3378,334,79
745,identification,5,3411,2203,1072
746,identification,5,3444,1181,1234
747,identification,5,3477,2221,2139
748,identification,5,3510,1763,919
749,identification,5,3544,2256,397
750,identification,5,3578,1402,829
751,identification,5,3611,3497,1529
752,identification,5,3644,2401,164
753,identification,5,3677,2405,641
754,identification,5,3710,621,1127
755,identification,5,3744,2730,790
756,identification,5,3778,1425,2026
757,identification,5,3811,2120,1460
758,identification,5,3845,230,1382
759,identification,5,3878,2616,1492
760,identification,5,3912,2506,111
761,identification,5,3946,3151,1333
762,identification,5,3979,2535,801
763,identification,5,4011,3775,1051
764,identification,5,4044,1264,1482
765,identification,5,4078,1176,1786
766,identification,5,4111,1566,2044
767,identification,5,4145,3271,820
768,identification,5,4178,1940,909
769,identification,5,4212,1821,116
770,identification,5,4245,2367,1900
771,identification,5,4278,2213,671
772,identification,5,4311,2242,225
773,identification,5,4345,511,558
774,identification,5,4378,741,1713
775,identification,5,4411,784,392
776,identification,5,4445,749,1285
777,identification,5,4478,1462,2139
778,identification,5,4512,3466,1154
779,identification,5,4546,1609,1304
780,identification,5,4579,1068,995
781,identification,5,4612,2965,1106
782,identification,5,4645,1106,1848
783,identification,6,0,943,1769
784,identification,6,0,3655,641
785,identification,6,13,3510,86
786,identification,6,45,3353,1780
787,identification,6,79,1932,1526
788,identification,6,111,3429,1316
789,identification,6,144,372,616
790,identification,6,178,1894,1014
791,identification,6,211,2244,1218
792,identification,6,245,313,1620
793,identification,6,278,2240,1559
794,identification,6,311,3527,2041
795,identification,6,345,383,1766
796,identification,6,378,2947,906
797,identification,6,412,2668,1688
798,identification,6,444,867,828
799,identification,6,478,406,1956
800,identification,6,511,2372,1282
801,identification,6,544,3529,2109
802,identification,6,578,1741,1666
803,identification,6,612,3334,139
804,identification,6,645,3343,143
805,identification,6,678,2499,920
806,identification,6,712,3781,1763
807,identification,6,746,728,1204
808,identification,6,779,616,1290
809,identification,6,812,3590,1325
810,identification,6,845,166,16
811,identification,6,879,3432,1248
812,identification,6,912,1387,332
813,identification,6,946,2698,935
814,identification,6,979,1774,535
815,identification,6,1012,1548,1909
816,identification,6,1047,1273,427
817,identification,6,1079,2689,1010
818,identification,6,1112,636,1399
819,identification,6,1146,2053,1659
820,identification,6,1179,2100,2082
821,identification,6,1230,2908,39
822,identification,6,1279,1625,69
823,identification,6,1313,1145,1462
824,identification,6,1346,2664,2153
825,identification,6,1379,1894,458
826,identification,6,1412,3471,206
827,identification,6,1446,740,824
828,identification,6,1479,592,778
829,identification,6,1515,1581,1466
830,identification,6,1546,3441,1967
831,identification,6,1579,3415,322
832,identification,6,1615,791,30
833,identification,6,1646,2959,1650
834,identification,6,1679,2033,1269
835,identification,6,1713,585,750
836,identification,6,1746,477,220
837,identification,6,1779,725,1327
838,identification,6,1813,2096,349
839,identification,6,1846,2360,753
840,identification,6,1880,1911,650
841,identification,6,1914,1973,1778
842,identification,6,1946,3394,846
843,identification,6,1980,3656,1608
844,identification,6,2013,3772,1520
845,identification,6,2046,3283,453
846,identification,6,2081,668,1619
847,identification,6,2113,3553,1130
848,identification,6,2147,636,906
849,identification,6,2180,2367,8
850,identification,6,2214,3530,1303
851,identification,6,2247,722,1205
852,identification,6,2281,264,611
853,identification,6,2315,2178,1919
854,identification,6,2347,2626,1354
855,identification,6,2397,1747,2096
856,identification,6,2447,3224,563
857,identification,6,2480,2931,1934
858,identification,6,2514,1877,1011
859,identification,6,2546,3307,1049
860,identification,6,2580,1456,97
861,identification,6,2614,1010,1054
862,identification,6,2647,445,2112
863,identification,6,2680,2278,1663
864,identification,6,2714,1695,757
865,identification,6,2748,254,1262
866,identification,6,2798,2947,1917
867,identification,6,2847,1120,1226
868,identification,6,2880,3613,100
869,identification,6,2914,2032,689
870,identification,6,2948,966,204
871,identification,6,2980,1958,168
872,identification,6,3014,2711,121
873,identification,6,3049,3585,1610
874,identification,6,3081,896,8
875,identification,6,3114,3097,772
876,identification,6,3148,785,1948
877,identification,6,3181,1403,1472
878,identification,6,3214,2857,141
879,identification,6,3248,2487,660
880,identification,6,3281,884,977
881,identification,6,3314,2806,948
882,identification,6,3348,1496,667
883,identification,6,3381,1006,682
884,identification,6,3414,1215,59
885,identification,6,3448,205,1386
886,identification,6,3481,1058,2103
887,identification,6,3515,2360,243
888,identification,6,3550,990,137
889,identification,6,3614,3046,1301
890,identification,6,3648,1280,786
891,identification,6,3681,3341,220
892,identification,6,3715,2090,580
893,identification,6,3748,1896,327
894,identification,6,3781,605,2050
895,identification,6,3815,1702,1869
896,identification,6,3848,132,2124
897,identification,6,3882,206,795
898,identification,6,3915,96,2110
899,identification,6,3966,1940,772
900,identification,6,4015,717,69
901,identification,6,4048,1537,618
902,identification,6,4082,1509,1271
903,identification,6,4115,474,1515
904,identification,6,4148,1954,1442
905,identification,6,4182,2981,471
906,identification,6,4216,2534,840
907,identification,6,4249,3500,1280
908,identification,6,4283,378,2158
909,identification,6,4316,1240,1000
910,identification,6,4349,1150,1336
911,identification,6,4382,1507,511
912,identification,6,4416,1549,10
913,identification,6,4449,2215,411
914,identification,6,4483,2541,824
915,identification,6,4517,3190,609
916,identification,6,4549,747,1194
917,identification,6,4582,1530,2044
918,identification,6,4616,507,359
919,identification,6,4651,2187,1329
920,identification,7,0,2956,1025
921,identification,7,0,1772,1399
922,identification,7,16,2912,1790
923,identification,7,50,1898,908
924,identification,7,83,1611,1834
925,identification,7,133,2779,1898
926,identification,7,183,238,1786
